rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R697UV,2025-04-01,Bangaluru,17,14,2,2,70.82,11.97,734.0,80,32.43,155.11,82,7.47,4.52,19.56,12
R138YV,2025-04-01,Bangaluru,9,6,0,2,42.6,7.02,536.97,0,9.07,114.14,81,3.94,4.09,24.45,3
R828YP,2025-04-01,Chennai,11,8,1,1,48.38,11.43,399.84,0,11.62,126.05,60,4.91,4.66,20.43,5
R604JJ,2025-04-01,Hyderabad,14,10,2,0,63.98,12.98,683.55,80,20.4,172.7,36,5.39,4.1,21.36,4
R109XM,2025-04-01,Delhi,16,13,3,2,71.1,2.33,873.43,80,15.55,150.6,77,6.18,4.48,20.4,5
R347YR,2025-04-01,Kolkata,12,8,1,2,53.84,5.06,505.8,0,20.82,126.59,45,4.68,4.39,23.24,3
R760VV,2025-04-01,Hyderabad,15,11,3,2,66.12,3.09,689.35,80,26.38,150.74,57,5.29,4.71,24.86,12
R584RK,2025-04-01,Chennai,13,8,3,2,52.44,6.65,507.01,80,24.37,116.91,39,4.6,4.35,25.23,3
R743PA,2025-04-01,Delhi,7,6,3,3,29.14,6.73,365.98,0,9.0,68.96,72,3.37,4.45,22.92,0
R286SP,2025-04-01,Delhi,8,6,1,2,36.39,7.28,387.04,0,8.65,106.01,55,3.4,4.88,22.36,3
R801FH,2025-04-01,Kolkata,16,10,1,3,67.35,4.33,709.08,80,14.85,187.97,51,4.52,4.14,26.54,5
R973EP,2025-04-01,Bangaluru,15,12,3,2,70.72,15.8,672.28,80,17.39,212.16,66,6.18,4.5,21.8,4
R407XS,2025-04-01,Kolkata,8,5,2,3,38.5,6.02,383.07,0,12.51,118.84,86,4.01,4.1,27.19,0
R193BY,2025-04-01,Bangaluru,15,12,0,3,66.48,1.75,715.67,80,19.37,140.22,81,6.13,4.55,22.73,7
R415YA,2025-04-01,Bangaluru,19,17,0,3,87.0,24.86,841.1,100,24.34,245.46,67,7.28,4.82,27.19,3
R448OG,2025-04-01,Delhi,8,6,2,2,36.48,1.09,394.36,0,9.05,81.13,89,3.63,4.44,26.99,0
R304DM,2025-04-01,Bangaluru,16,12,2,3,68.73,20.32,808.97,80,25.64,185.46,82,6.53,4.43,26.89,5
R343OA,2025-04-01,Kolkata,11,7,2,1,54.76,9.57,449.81,0,12.95,135.53,40,4.36,4.35,22.24,1
R418NE,2025-04-01,Kolkata,9,7,1,2,44.7,8.0,379.69,0,8.49,108.34,79,4.53,4.65,21.34,0
R941YF,2025-04-01,Bangaluru,13,11,0,0,61.87,7.96,724.94,80,13.86,142.63,71,5.09,4.41,25.15,6
R121EY,2025-04-01,Mumbai,17,12,3,2,84.36,6.69,901.86,80,31.77,240.84,74,6.99,4.35,24.53,1
R477UY,2025-04-01,Kolkata,16,11,1,1,70.3,7.35,684.89,80,20.98,190.84,69,6.17,4.35,22.05,0
R891BT,2025-04-01,Chennai,10,8,2,3,50.08,10.84,464.84,0,15.49,145.33,74,4.72,4.74,26.38,4
R486IW,2025-04-01,Kolkata,15,13,1,0,63.01,6.06,665.14,80,22.47,161.75,80,5.78,4.48,24.59,5
R164HD,2025-04-01,Hyderabad,8,7,1,0,35.79,2.94,376.05,0,15.5,106.23,44,3.59,4.45,20.6,3
R534ZN,2025-04-01,Bangaluru,13,9,0,0,59.13,1.43,517.93,80,17.82,132.81,87,5.01,4.1,24.97,3
R527PW,2025-04-01,Delhi,18,15,3,1,82.44,7.9,756.84,100,21.11,165.06,70,5.95,4.87,26.31,5
R410ZV,2025-04-01,Bangaluru,18,13,0,0,75.53,4.97,711.31,100,20.53,213.27,53,5.84,4.52,21.48,12
R427GS,2025-04-01,Mumbai,17,12,3,0,68.72,16.93,730.86,80,21.55,161.48,82,6.69,4.28,21.66,4
R587WP,2025-04-01,Chennai,15,12,3,1,64.72,5.06,629.55,80,9.91,165.13,51,4.83,4.71,22.72,1
R961IX,2025-04-01,Mumbai,12,10,2,2,53.91,13.6,611.76,0,11.84,164.18,52,4.95,4.59,20.69,1
R390JY,2025-04-01,Mumbai,14,12,2,1,68.93,2.53,850.14,80,11.44,153.83,50,4.96,4.58,22.53,2
R858BB,2025-04-01,Kolkata,15,12,0,0,70.89,20.05,704.36,80,18.66,183.18,42,5.98,4.53,23.3,1
R175LP,2025-04-01,Chennai,8,6,2,1,35.29,0.8,395.67,0,9.11,80.26,36,2.8,4.35,25.09,5
R281PE,2025-04-01,Hyderabad,14,12,3,2,57.54,17.47,539.31,80,16.63,160.03,83,5.85,4.42,23.07,4
R863EM,2025-04-01,Delhi,10,6,0,2,42.84,1.95,371.1,0,10.78,89.18,81,3.73,4.38,25.3,6
R145YG,2025-04-01,Delhi,7,5,0,2,35.62,8.8,438.64,0,10.35,98.12,79,4.0,4.44,22.07,6
R324GS,2025-04-01,Chennai,7,6,2,0,30.69,5.62,288.95,0,4.47,73.61,81,3.17,4.88,25.8,2
R377DZ,2025-04-01,Hyderabad,16,12,0,1,67.18,10.63,718.03,80,19.4,195.37,40,5.74,4.7,22.9,1
R945ZV,2025-04-01,Kolkata,18,15,0,0,79.44,25.04,912.91,100,37.38,229.15,46,7.81,4.59,21.41,3
R420PR,2025-04-01,Mumbai,18,11,2,1,77.89,8.46,978.72,100,16.0,167.33,46,6.38,4.29,20.65,3
R822JY,2025-04-01,Delhi,11,8,0,0,48.73,14.67,592.84,0,16.39,112.17,63,5.26,4.65,22.23,6
R568OJ,2025-04-01,Bangaluru,12,10,2,0,50.5,13.18,486.11,0,19.79,138.7,89,5.3,4.41,24.29,3
R854AR,2025-04-01,Delhi,10,7,3,3,42.57,4.33,441.89,0,9.66,81.99,36,3.56,4.14,20.37,2
R478XV,2025-04-01,Hyderabad,7,5,0,0,31.06,6.02,336.44,0,5.79,100.88,78,3.33,4.14,23.35,12
R284DY,2025-04-01,Mumbai,8,6,2,1,34.19,3.42,351.62,0,7.21,85.62,78,3.43,4.68,23.16,1
R512TG,2025-04-01,Mumbai,16,14,2,0,73.85,20.8,854.11,80,31.44,207.29,53,6.74,4.54,23.59,0
R306DU,2025-04-01,Kolkata,8,7,2,1,32.86,4.06,390.16,0,9.84,73.41,87,4.09,4.55,21.24,4
R792SJ,2025-04-01,Mumbai,8,6,3,0,38.15,9.99,444.9,0,12.04,113.68,83,4.3,4.62,22.09,5
R947MB,2025-04-01,Bangaluru,7,6,0,0,34.23,6.65,345.25,0,7.85,78.11,38,3.35,4.48,19.62,7
R930CC,2025-04-01,Mumbai,17,14,3,2,80.91,14.24,806.36,80,24.15,247.63,70,7.74,4.45,20.9,3
R910GA,2025-04-01,Delhi,15,10,1,2,71.95,19.12,671.05,80,20.18,168.13,36,5.32,4.09,26.53,2
R510MZ,2025-04-01,Chennai,11,8,0,0,52.91,8.15,468.54,0,12.37,122.01,77,5.2,4.76,19.57,6
R510RZ,2025-04-01,Mumbai,10,6,3,1,43.99,12.49,414.71,0,18.7,108.76,52,4.16,4.32,25.15,0
R558XM,2025-04-01,Chennai,6,5,2,1,25.48,6.49,303.59,0,7.62,70.24,77,3.26,4.84,22.46,1
R575ZO,2025-04-01,Chennai,8,5,0,1,36.26,6.12,357.22,0,11.32,92.52,57,3.91,4.21,20.81,1
R158ZG,2025-04-01,Hyderabad,16,13,0,3,73.92,10.01,629.7,80,19.16,193.12,80,6.82,4.87,20.82,6
R737NB,2025-04-01,Mumbai,17,13,1,3,84.23,11.11,1074.27,80,14.12,226.8,47,7.86,4.59,22.63,4
R775AN,2025-04-01,Kolkata,17,12,1,3,67.79,14.97,743.61,80,16.48,210.82,66,6.52,4.28,21.16,0
R303ER,2025-04-01,Hyderabad,17,15,2,2,71.59,9.27,765.46,80,18.66,176.62,77,7.03,4.72,19.7,1
R669AK,2025-04-01,Hyderabad,15,10,3,0,67.83,18.34,643.97,80,14.38,190.5,72,5.78,4.34,24.86,6
R509EA,2025-04-01,Bangaluru,11,9,0,0,52.81,9.74,554.17,0,13.1,160.54,49,5.04,4.71,19.48,2
R413CM,2025-04-01,Delhi,18,12,2,3,81.9,11.74,859.21,100,22.16,184.42,66,6.74,4.39,24.66,6
R728HB,2025-04-01,Mumbai,14,9,1,3,59.29,7.65,601.45,80,16.73,178.06,46,4.96,4.37,24.05,6
R817FL,2025-04-01,Kolkata,7,5,3,2,29.06,1.37,263.6,0,12.89,63.6,66,3.39,4.1,21.36,4
R155CH,2025-04-01,Bangaluru,16,14,0,0,73.3,3.62,818.68,80,17.66,205.0,36,5.95,4.82,19.38,4
R548LF,2025-04-01,Hyderabad,16,12,2,3,71.68,2.06,779.62,80,17.15,193.17,58,5.84,4.31,21.98,3
R294IL,2025-04-01,Kolkata,7,5,0,3,28.88,4.71,254.35,0,9.87,66.13,67,3.18,4.39,23.47,5
R174LG,2025-04-01,Kolkata,8,5,1,1,36.19,7.55,367.34,0,12.85,117.63,64,4.06,4.24,19.56,1
R809GC,2025-04-01,Kolkata,14,11,3,2,57.66,5.95,563.0,80,21.42,162.53,54,5.16,4.76,24.35,1
R717EH,2025-04-01,Mumbai,6,4,1,0,25.87,1.24,275.14,0,7.45,70.34,48,2.44,4.35,23.03,0
R384GH,2025-04-01,Kolkata,6,4,1,3,25.63,2.49,239.88,0,6.03,63.35,69,2.58,4.14,26.84,3
R141MJ,2025-04-01,Delhi,7,6,3,0,26.7,4.99,253.92,0,7.94,61.32,79,2.99,4.62,26.15,4
R636VZ,2025-04-01,Bangaluru,19,12,2,3,83.77,22.88,748.07,100,25.87,252.1,78,7.24,4.13,25.94,8
R121BL,2025-04-01,Chennai,11,8,2,2,49.29,5.87,476.96,0,11.15,116.92,67,4.36,4.39,22.43,6
R270FB,2025-04-01,Kolkata,16,14,0,1,66.88,17.21,640.55,80,18.04,178.31,67,5.29,4.69,27.01,3
R708MD,2025-04-01,Bangaluru,11,7,2,2,50.78,6.83,564.13,0,15.48,119.63,64,4.73,4.36,23.63,2
R500NF,2025-04-01,Chennai,14,9,1,3,63.98,10.52,532.15,80,24.85,187.84,64,6.19,4.3,20.15,2
R161WN,2025-04-01,Hyderabad,9,6,1,2,38.57,10.3,390.18,0,10.97,101.09,83,4.14,4.32,23.18,1
R138SK,2025-04-01,Mumbai,11,8,0,0,47.85,11.93,467.82,0,13.24,124.35,61,5.0,4.34,19.37,1
R197TQ,2025-04-01,Delhi,14,9,1,1,59.83,16.19,533.36,80,22.6,135.81,85,5.67,4.32,26.75,0
R832JT,2025-04-01,Hyderabad,11,10,1,0,55.35,11.22,516.4,0,16.88,133.68,45,4.74,4.62,23.23,6
R503EK,2025-04-01,Delhi,15,9,2,0,75.09,15.96,741.63,80,25.84,176.96,84,7.14,4.23,21.72,5
R999JP,2025-04-01,Kolkata,8,7,3,0,32.28,5.04,347.67,0,8.5,73.48,56,3.36,4.52,19.79,6
R499AF,2025-04-01,Hyderabad,14,12,2,1,65.65,17.89,603.85,80,15.74,210.52,54,5.28,4.85,26.68,8
R350TF,2025-04-01,Chennai,11,9,2,1,46.56,8.46,585.98,0,12.77,102.55,39,3.51,4.84,26.22,4
R507AL,2025-04-01,Bangaluru,19,15,2,2,87.8,14.01,999.95,100,20.15,265.75,62,6.07,4.43,26.05,1
R303BW,2025-04-01,Mumbai,16,13,3,3,71.11,18.65,631.88,80,28.86,187.19,51,6.19,4.87,25.29,0
R796OQ,2025-04-01,Hyderabad,8,7,3,2,41.49,5.64,351.73,0,10.8,105.29,54,4.03,4.67,21.83,12
R456ID,2025-04-01,Chennai,9,7,1,1,39.8,8.05,450.28,0,16.94,88.28,73,4.4,4.54,21.39,4
R466KO,2025-04-01,Hyderabad,13,11,0,0,56.82,2.93,516.05,80,25.26,118.72,73,5.17,4.57,24.32,6
R784JA,2025-04-01,Mumbai,8,6,2,0,38.25,2.27,440.47,0,7.32,101.99,67,3.64,4.78,20.59,0
R641IO,2025-04-01,Kolkata,8,7,0,3,35.78,1.22,376.6,0,11.12,82.37,79,3.72,4.48,21.36,1
R807HY,2025-04-01,Kolkata,11,8,2,0,52.26,4.14,640.23,0,19.72,125.55,49,4.96,4.48,19.82,1
R517KN,2025-04-01,Delhi,22,18,1,1,100.17,16.71,1070.36,100,33.66,231.83,42,7.58,4.67,24.0,6
R957DZ,2025-04-01,Bangaluru,19,17,0,3,86.25,22.76,939.71,100,38.05,277.65,43,7.43,4.4,24.15,9
R671CI,2025-04-01,Kolkata,6,4,1,1,26.95,1.57,310.49,0,12.16,59.87,42,2.76,4.34,21.65,5
R233TY,2025-04-01,Delhi,7,5,3,2,28.58,8.16,368.73,0,8.86,79.87,52,2.99,4.44,23.75,6
R440TG,2025-04-01,Chennai,6,4,2,0,23.87,3.38,275.03,0,4.61,61.93,90,3.06,4.24,22.67,3
R804GT,2025-04-01,Mumbai,8,6,2,0,37.49,9.6,379.68,0,10.86,114.19,50,3.89,4.56,22.4,6
R952GY,2025-04-01,Hyderabad,16,12,3,2,72.31,10.27,638.41,80,16.02,164.62,83,6.26,4.89,22.21,6
R636BP,2025-04-01,Delhi,16,11,3,0,66.35,18.25,671.84,80,15.13,182.34,90,6.53,4.2,22.81,1
R116NN,2025-04-01,Mumbai,10,7,3,1,45.08,5.11,515.91,0,7.25,126.3,57,4.15,4.23,19.72,4
R303CK,2025-04-01,Chennai,9,8,3,1,43.3,1.3,420.22,0,13.92,115.16,90,4.64,4.8,19.58,3
R195YB,2025-04-01,Kolkata,15,9,0,2,67.82,13.58,683.19,80,25.09,174.04,55,5.76,4.34,24.4,5
R170MS,2025-04-01,Delhi,13,10,0,3,55.39,10.59,650.44,80,14.12,159.87,37,4.59,4.87,24.05,6
R334FL,2025-04-01,Hyderabad,13,8,0,2,59.54,17.73,571.97,80,16.49,152.04,68,5.96,4.29,21.16,12
R890VS,2025-04-01,Bangaluru,17,10,0,2,73.91,2.03,851.08,80,25.38,143.35,57,6.33,4.2,19.57,9
R583BD,2025-04-01,Mumbai,13,10,0,1,58.75,8.58,667.4,80,16.2,136.76,63,4.83,4.71,25.62,6
R962UY,2025-04-01,Kolkata,9,7,0,2,40.71,2.88,478.25,0,9.26,91.92,79,4.1,4.77,19.39,4
R896FM,2025-04-01,Delhi,21,14,3,0,93.82,13.52,905.24,100,20.7,199.61,52,6.92,4.33,23.62,6
R241TE,2025-04-01,Chennai,11,7,3,1,43.58,3.78,465.68,0,16.24,90.07,83,4.23,4.29,25.74,0
R267DJ,2025-04-01,Hyderabad,16,12,1,3,68.2,4.07,775.5,80,19.69,198.77,80,5.94,4.58,24.29,11
R807IA,2025-04-01,Hyderabad,5,4,0,0,21.49,2.49,173.08,0,5.12,49.17,88,2.97,4.44,22.22,7
R291SO,2025-04-01,Bangaluru,18,12,0,0,80.35,15.64,895.52,100,32.79,237.33,80,7.28,4.23,23.98,4
R302GG,2025-04-01,Chennai,14,11,3,0,59.99,7.46,561.81,80,20.61,167.88,47,5.52,4.67,20.14,5
R993XD,2025-04-01,Kolkata,8,6,0,1,32.6,7.13,335.82,0,9.23,92.46,54,3.29,4.51,23.44,3
R309BM,2025-04-01,Bangaluru,6,4,2,3,29.39,2.42,365.26,0,9.73,84.53,75,3.05,4.36,27.26,2
R740AB,2025-04-01,Bangaluru,19,15,3,3,85.3,25.32,784.14,100,27.69,272.63,46,7.58,4.75,22.52,12
R492RF,2025-04-01,Bangaluru,16,14,0,2,69.49,4.25,769.87,80,14.26,162.03,40,4.93,4.81,24.59,4
R186QG,2025-04-01,Chennai,6,5,2,1,29.53,6.84,289.5,0,11.34,67.34,58,3.48,4.88,20.19,6
R672RH,2025-04-01,Hyderabad,9,7,3,2,38.94,10.26,423.2,0,9.51,125.41,80,4.36,4.83,21.51,9
R573ZS,2025-04-01,Mumbai,8,6,2,1,38.78,5.52,352.16,0,13.55,109.77,52,3.93,4.82,20.05,0
R291BV,2025-04-01,Mumbai,19,14,1,2,94.88,21.99,890.21,100,19.87,250.48,34,7.22,4.73,21.17,0
R251OK,2025-04-01,Mumbai,18,16,3,2,74.88,24.85,704.46,100,26.35,254.05,86,8.09,4.47,19.63,0
R666SS,2025-04-01,Mumbai,17,11,2,1,67.29,13.43,586.94,80,22.55,157.51,86,6.83,4.12,19.64,4
R561DF,2025-04-01,Mumbai,16,11,2,0,73.01,5.14,711.48,80,22.19,187.02,67,5.5,4.38,26.67,1
R789FM,2025-04-01,Chennai,15,11,3,3,67.1,5.75,637.42,80,14.06,145.62,71,5.45,4.34,24.04,3
R429BY,2025-04-01,Hyderabad,8,5,3,0,38.39,1.7,397.16,0,14.7,111.8,74,4.27,4.31,19.63,8
R198ZB,2025-04-01,Mumbai,12,7,3,1,52.78,5.57,514.01,0,24.98,158.2,90,5.89,4.15,19.71,6
R802GI,2025-04-01,Hyderabad,11,8,1,2,52.47,9.62,444.22,0,18.4,148.57,85,5.72,4.74,19.72,8
R991TD,2025-04-01,Hyderabad,14,9,2,2,64.37,5.17,724.78,80,17.32,184.85,60,5.12,4.18,23.43,2
R838NB,2025-04-01,Delhi,9,7,3,2,46.36,4.18,508.99,0,9.28,92.86,55,4.04,4.77,21.72,6
R499EJ,2025-04-01,Mumbai,14,10,3,3,66.48,12.95,851.07,80,18.14,215.33,75,6.35,4.21,21.9,4
R581BI,2025-04-01,Mumbai,17,14,2,0,78.41,16.85,862.39,80,11.92,211.26,84,7.22,4.66,20.14,6
R771KE,2025-04-01,Bangaluru,15,12,3,0,66.86,18.75,847.42,80,16.22,168.52,76,7.03,4.87,20.05,7
R521HV,2025-04-01,Mumbai,20,18,2,3,89.85,12.5,895.62,100,32.5,232.62,63,7.46,4.69,22.36,6
R336AF,2025-04-01,Kolkata,12,9,3,1,51.08,11.97,480.11,0,15.82,125.75,67,5.25,4.78,20.05,4
R639ZS,2025-04-01,Mumbai,8,5,0,0,30.23,7.97,304.17,0,9.26,81.83,53,3.36,4.22,22.43,5
R827JO,2025-04-01,Mumbai,14,12,1,0,51.41,6.17,587.61,80,16.71,133.54,47,4.04,4.58,25.94,2
R225OI,2025-04-01,Chennai,9,6,3,2,42.65,8.84,515.68,0,14.34,130.67,37,3.64,4.23,27.09,5
R155WD,2025-04-01,Bangaluru,13,10,0,2,53.99,13.36,536.28,80,17.93,176.53,56,4.44,4.82,26.96,1
R802QZ,2025-04-01,Delhi,10,8,0,1,50.8,9.12,473.94,0,12.91,133.87,40,4.58,4.69,21.95,6
R232LL,2025-04-01,Mumbai,10,7,1,3,48.46,9.03,500.31,0,17.19,127.71,55,4.28,4.3,25.25,3
R991MA,2025-04-01,Delhi,11,8,0,0,53.3,14.66,465.4,0,9.44,166.68,77,5.18,4.18,21.71,1
R358CV,2025-04-01,Bangaluru,8,5,1,3,40.2,7.2,423.14,0,15.59,125.12,39,3.93,4.28,20.14,8
R407NX,2025-04-01,Hyderabad,11,9,3,1,41.83,12.9,442.05,0,14.28,132.19,48,3.74,4.5,25.74,0
R125FY,2025-04-01,Mumbai,9,7,2,2,44.28,3.68,556.7,0,9.17,107.32,80,4.46,4.16,20.84,2
R155BG,2025-04-01,Bangaluru,9,7,0,0,40.64,3.56,440.77,0,10.05,82.85,43,3.02,4.58,26.71,5
R736FW,2025-04-01,Chennai,11,9,3,3,45.8,12.68,534.08,0,8.91,152.84,42,3.8,4.74,24.9,5
R332XH,2025-04-01,Chennai,11,8,0,3,48.87,6.12,522.8,0,18.59,118.33,85,5.5,4.63,19.41,0
R114KP,2025-04-01,Chennai,10,7,3,1,45.26,6.26,564.71,0,15.8,126.21,46,4.2,4.14,20.94,2
R479IZ,2025-04-01,Chennai,9,6,1,0,41.06,1.09,410.92,0,9.72,111.86,51,3.72,4.26,21.31,5
R426IV,2025-04-01,Mumbai,11,7,1,1,51.06,9.9,613.71,0,12.38,150.83,64,4.44,4.16,26.2,4
R572AD,2025-04-01,Hyderabad,5,4,1,1,20.53,5.65,211.62,0,5.83,69.97,63,2.48,4.79,27.16,7
R195BQ,2025-04-01,Hyderabad,9,8,0,3,35.68,3.07,348.43,0,13.05,76.94,53,3.58,4.69,24.7,9
R754WW,2025-04-01,Chennai,14,10,0,2,64.32,18.52,603.65,80,13.7,219.84,36,5.09,4.2,24.64,3
R928JZ,2025-04-01,Chennai,14,10,1,1,58.26,16.45,541.34,80,16.05,182.08,61,5.79,4.38,19.5,3
R648BE,2025-04-01,Chennai,13,10,3,3,59.63,15.25,614.83,80,18.03,154.55,40,5.65,4.74,20.36,5
R582AY,2025-04-01,Chennai,14,11,1,1,64.73,18.97,729.71,80,18.97,172.22,49,6.68,4.42,23.13,1
R261WF,2025-04-01,Kolkata,6,5,1,1,22.31,2.89,218.74,0,8.62,59.19,39,2.34,4.74,24.52,5
R321GF,2025-04-01,Kolkata,7,5,3,3,28.97,5.7,300.2,0,10.6,87.61,77,3.82,4.74,19.44,1
R764NI,2025-04-01,Mumbai,15,12,2,1,64.83,3.0,743.99,80,10.66,163.53,70,5.19,4.61,21.79,0
R181UE,2025-04-01,Hyderabad,17,15,2,0,76.73,4.76,698.54,80,25.68,178.93,82,6.25,4.61,23.97,11
R322ZJ,2025-04-01,Bangaluru,7,6,0,3,35.89,1.35,316.73,0,6.03,89.26,60,2.94,4.49,26.22,10
R547RN,2025-04-01,Bangaluru,11,7,2,2,49.23,2.44,637.69,0,11.55,127.21,47,4.0,4.31,21.36,6
R138XX,2025-04-01,Delhi,8,7,3,3,35.24,8.33,336.51,0,7.86,78.54,62,3.54,4.43,23.09,0
R709RG,2025-04-01,Chennai,11,10,3,2,49.11,14.1,465.93,0,10.6,117.51,62,4.34,4.67,24.46,3
R553ZS,2025-04-01,Bangaluru,11,10,2,1,50.29,2.53,489.4,0,11.64,132.74,86,4.45,4.53,24.33,6
R268LB,2025-04-01,Bangaluru,19,12,2,0,82.65,1.55,854.8,100,20.82,224.87,72,5.73,4.24,25.27,1
R273JP,2025-04-01,Hyderabad,8,7,1,2,34.56,5.53,336.18,0,7.25,83.32,82,3.43,4.46,25.78,6
R734FG,2025-04-01,Mumbai,12,10,0,2,52.25,3.18,480.02,0,13.29,107.03,49,4.53,4.62,19.66,2
R373CJ,2025-04-01,Bangaluru,17,13,1,1,75.89,15.0,702.22,80,25.2,185.01,39,6.15,4.28,25.97,8
R195UX,2025-04-01,Mumbai,12,9,3,1,54.84,1.18,699.54,0,16.26,121.36,71,4.9,4.12,25.07,6
R476MT,2025-04-01,Hyderabad,17,12,3,0,76.9,7.8,834.74,80,18.3,177.31,62,6.81,4.53,20.04,12
R739XX,2025-04-01,Delhi,14,12,3,1,57.35,3.62,469.79,80,13.42,132.11,45,4.53,4.86,21.32,0
R212YO,2025-04-01,Delhi,10,9,1,2,48.38,3.93,511.74,0,12.06,103.24,82,4.5,4.63,21.29,3
R399CK,2025-04-01,Delhi,16,12,2,2,73.75,6.18,855.55,80,22.43,163.59,47,5.49,4.52,24.83,4
R261FJ,2025-04-01,Chennai,10,7,1,0,41.57,11.8,438.49,0,10.28,103.36,85,4.39,4.22,26.22,6
R135ZB,2025-04-01,Mumbai,12,9,3,3,56.8,13.09,580.73,0,16.05,153.25,36,4.59,4.66,24.17,0
R424LN,2025-04-01,Delhi,10,8,0,1,48.22,5.81,451.47,0,8.36,96.16,44,3.9,4.42,20.92,4
R547QO,2025-04-01,Hyderabad,9,7,3,2,41.55,4.21,491.25,0,9.71,103.92,45,3.84,4.6,19.46,9
R352TY,2025-04-01,Hyderabad,6,5,3,2,26.4,6.23,273.6,0,7.54,81.26,69,3.04,4.61,24.66,12
R498NP,2025-04-01,Hyderabad,11,9,1,2,50.97,2.85,502.94,0,20.36,108.35,77,5.15,4.56,20.27,4
R821QS,2025-04-01,Hyderabad,15,13,0,3,67.39,7.24,729.63,80,11.0,210.16,67,5.17,4.88,23.74,2
R883UT,2025-04-01,Delhi,16,11,2,0,76.28,8.1,727.78,80,17.83,207.07,73,6.44,4.16,23.29,6
R864KP,2025-04-01,Bangaluru,9,7,3,3,41.56,1.01,435.22,0,12.61,102.97,67,3.81,4.64,26.54,5
R617QA,2025-04-01,Hyderabad,13,10,0,1,57.15,14.51,500.24,80,13.21,174.07,89,5.99,4.5,20.64,4
R254HZ,2025-04-01,Bangaluru,18,11,2,0,79.73,16.36,878.52,100,28.41,221.99,64,7.58,4.34,20.85,5
R934CH,2025-04-01,Delhi,15,12,1,3,65.13,2.74,695.5,80,20.0,154.73,36,5.56,4.5,20.87,2
R923VA,2025-04-01,Mumbai,8,7,1,1,35.76,10.66,357.15,0,9.91,88.99,63,3.87,4.8,21.07,6
R191ZZ,2025-04-01,Chennai,14,10,1,2,55.08,17.7,538.68,80,16.64,175.08,63,5.12,4.18,23.43,1
R631SZ,2025-04-01,Kolkata,7,6,3,3,32.17,4.89,309.37,0,14.24,81.0,35,2.86,4.77,26.11,2
R161JC,2025-04-01,Bangaluru,13,8,0,0,59.32,7.56,676.01,80,23.62,135.86,66,5.21,4.27,25.06,10
R342PJ,2025-04-01,Bangaluru,11,8,1,0,46.38,14.85,500.6,0,15.85,153.31,46,4.57,4.3,21.97,0
R971ZK,2025-04-01,Chennai,11,8,2,3,52.86,3.54,531.22,0,11.28,142.95,45,4.37,4.62,20.17,4
R426TH,2025-04-01,Mumbai,10,7,0,1,41.19,12.05,404.64,0,13.65,112.67,48,3.81,4.84,24.81,6
R598PG,2025-04-01,Mumbai,9,6,1,2,40.53,6.33,443.54,0,15.97,120.08,51,4.12,4.2,21.3,6
R407BX,2025-04-01,Delhi,12,10,2,2,56.35,8.14,685.24,0,18.56,126.49,66,5.09,4.63,22.69,5
R814FM,2025-04-01,Kolkata,7,6,3,1,31.16,1.62,369.49,0,14.76,84.29,41,2.98,4.42,22.67,5
R742CD,2025-04-01,Chennai,6,4,2,3,30.51,4.37,343.27,0,10.73,66.37,84,3.73,4.28,20.25,4
R189JQ,2025-04-01,Chennai,15,10,1,2,65.18,18.98,602.38,80,23.27,163.91,43,6.38,4.17,19.75,6
R569FA,2025-04-01,Bangaluru,8,6,0,0,39.76,11.08,392.33,0,17.19,137.3,83,4.83,4.67,20.47,11
R720PN,2025-04-01,Kolkata,8,7,0,0,30.99,9.47,276.14,0,10.21,94.24,63,3.63,4.74,22.49,6
R114ED,2025-04-01,Bangaluru,12,9,3,2,54.94,11.7,524.8,0,15.38,141.4,85,5.17,4.46,24.36,9
R380DB,2025-04-01,Chennai,4,3,2,0,16.22,4.55,134.54,0,5.67,46.59,42,1.93,4.86,26.46,6
R294AZ,2025-04-01,Kolkata,9,7,3,2,41.71,10.16,419.03,0,8.33,131.65,58,3.43,4.53,27.14,2
R263UL,2025-04-01,Kolkata,7,6,2,1,29.69,4.66,282.0,0,8.94,82.66,36,2.93,4.44,22.62,1
R429ZX,2025-04-01,Delhi,7,5,2,0,32.24,4.73,351.68,0,5.4,73.83,66,3.08,4.64,24.76,1
R158BB,2025-04-01,Delhi,8,7,0,1,37.96,6.56,387.29,0,13.67,95.17,76,4.07,4.78,22.22,0
R168GT,2025-04-01,Hyderabad,8,6,3,3,36.0,1.07,395.85,0,7.14,84.06,70,3.34,4.57,22.06,3
R887TJ,2025-04-01,Hyderabad,6,4,3,0,28.29,4.28,281.79,0,6.15,71.55,61,2.93,4.19,22.42,2
R561CE,2025-04-01,Bangaluru,13,10,3,2,52.46,10.26,590.55,80,21.73,165.78,61,5.64,4.38,19.98,7
R786CI,2025-04-01,Mumbai,16,10,0,0,72.89,19.17,878.62,80,14.34,208.77,72,6.3,4.31,24.1,2
R753VY,2025-04-01,Mumbai,15,13,1,1,68.19,14.65,641.94,80,17.19,183.79,59,5.51,4.7,23.4,2
R543DI,2025-04-01,Chennai,13,11,1,2,56.26,16.09,588.7,80,16.68,144.83,41,5.48,4.63,20.61,6
